Trade Date,Account,Market Sentiment,Daily_PnL,Total_Trades,Average_Trade_Size,Winning_Trades,Long_Trades,Short_Trades,Win Rate (%),Long/Short Ratio,Cluster
2025-02-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,2648.450789,58,3997.0581034482757,41,54,4,70.6896551724138,13.5,0
2025-02-07,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,9,666.651111111111,0,0,9,0.0,0.0,1
2025-02-07,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,0.0,6,277.15333333333336,0,0,6,0.0,0.0,1
2025-02-07,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Fear,0.0,2,46000.0,0,0,0,0.0,,1
2025-02-07,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Fear,6119.377807,787,1749.6032401524778,202,780,8,25.667090216010163,97.5,0
2025-02-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,1831.9529619999998,143,1073.4656643356643,48,0,86,33.56643356643357,0.0,1
2025-02-07,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,2631.225181,125,2059.84464,50,0,0,40.0,,1
2025-02-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,0.0,32,630.2528125,0,17,0,0.0,,1
2025-02-08,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Fear,0.0,5,10322.714,0,0,5,0.0,0.0,1
2025-02-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,78.902492,22,532.6045454545455,5,11,2,22.727272727272727,5.5,1
2025-02-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,8,22498.25125,0,8,0,0.0,,1
2025-02-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,235.47104,2,6882.275,1,2,0,50.0,,0
2025-02-08,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,5,999.984,0,0,5,0.0,0.0,1
2025-02-08,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,131.753274,8,329.95875,7,0,8,87.5,0.0,0
2025-02-08,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Fear,0.0,152,1771.9198684210526,0,0,0,0.0,,1
2025-02-08,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Fear,330.039883,328,764.5767682926829,96,328,0,29.268292682926827,,1
2025-02-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,-189.463436,13,2671.7584615384617,1,0,0,7.6923076923076925,,1
2025-02-09,0x083384f897ee0f19899168e3b1bec365f52a9012,Neutral,30897.0887,141,10161.056241134751,132,0,141,93.61702127659575,0.0,0
2025-02-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,31.14195,17,685.0323529411764,11,17,0,64.70588235294117,,0
2025-02-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,378.027954,29,352.76931034482755,22,18,11,75.86206896551724,1.6363636363636365,0
2025-02-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,866.203569,3,90292.82333333335,1,1,2,33.33333333333333,0.5,1
2025-02-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,627.556755,71,1530.2932394366196,66,0,71,92.95774647887323,0.0,0
2025-02-09,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,87,137.93471264367815,0,0,87,0.0,0.0,1
2025-02-09,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,1259.5314,103,6879.689611650486,23,0,103,22.330097087378643,0.0,1
2025-02-09,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,312.034872,65,322.47153846153844,20,2,63,30.76923076923077,0.031746031746031744,1
2025-02-09,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,183.593223,122,747.8363934426229,21,122,0,17.21311475409836,,1
2025-02-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,115791.92916,67,2647.2844776119405,12,0,45,17.91044776119403,0.0,0
2025-02-09,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,3,625.8133333333334,0,0,3,0.0,0.0,1
2025-02-09,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,204.72190899999998,56,1334.912142857143,21,0,0,37.5,,1
2025-02-10,0x083384f897ee0f19899168e3b1bec365f52a9012,Fear,55086.0,48,32032.5,16,0,48,33.33333333333333,0.0,0
2025-02-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,436.833818,43,1075.9925581395348,29,40,0,67.44186046511628,,0
2025-02-10,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,4.42722,6,521.32,2,2,4,33.33333333333333,0.5,1
2025-02-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,2069.55836,84,14470.832976190475,29,39,45,34.523809523809526,0.8666666666666667,1
2025-02-10,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Fear,0.0,24,2206.1225,0,0,24,0.0,0.0,1
2025-02-10,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,990.674468,58,2647.6505172413795,35,37,21,60.3448275862069,1.7619047619047619,0
2025-02-10,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,24.634532000000036,85,698.8723529411765,29,0,85,34.11764705882353,0.0,1
2025-02-10,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Fear,0.0,10,1089.435,0,10,0,0.0,,1
2025-02-10,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,131.17446,46,585.3667391304348,7,13,33,15.217391304347828,0.3939393939393939,1
2025-02-10,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Fear,1338.39845,304,868.6251644736842,185,304,0,60.85526315789473,,0
2025-02-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Fear,30.785143,2,249.82,2,0,0,100.0,,0
2025-02-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,17,1960.124705882353,0,0,17,0.0,0.0,1
2025-02-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,0.0,22,591.3531818181818,0,0,22,0.0,0.0,1
2025-02-10,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,3796.008199,140,1484.4517857142857,91,0,0,65.0,,0
2025-02-11,0x083384f897ee0f19899168e3b1bec365f52a9012,Neutral,0.0,6,134600.00166666668,0,0,6,0.0,0.0,1
2025-02-11,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Neutral,-12346.990829,124,612.1092741935485,0,0,0,0.0,,1
2025-02-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,593.326371,41,984.2039024390244,19,38,0,46.34146341463415,,0
2025-02-11,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,314.918282,17,456.26176470588234,7,5,7,41.17647058823529,0.7142857142857143,1
2025-02-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1353.604398,56,12581.13017857143,22,36,20,39.285714285714285,1.8,1
2025-02-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1053.5230999999999,5,7386.992,3,5,0,60.0,,0
2025-02-11,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,13,769.2253846153847,0,0,13,0.0,0.0,1
2025-02-11,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,109.90750199999998,211,2385.7656398104264,80,3,0,37.91469194312796,,1
2025-02-11,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,56.537437,19,569.5515789473684,5,0,19,26.31578947368421,0.0,1
2025-02-11,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,869.757103,183,1215.386612021858,31,183,0,16.939890710382514,,1
2025-02-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,121,2285.4152892561983,0,0,121,0.0,0.0,1
2025-02-11,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,1901.6318190000002,52,1947.8190384615384,18,0,0,34.61538461538461,,1
2025-02-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Neutral,355.5854,159,2687.4032704402516,127,158,0,79.87421383647799,,0
2025-02-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,198.780392,59,717.646779661017,27,44,4,45.76271186440678,11.0,0
2025-02-12,0x430f09841d65beb3f27765503d0f850b8bce7713,Neutral,22795.8104,108,4261.555092592593,45,108,0,41.66666666666667,,0
2025-02-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,117.09923500000001,5,661.658,4,2,3,80.0,0.6666666666666666,0
2025-02-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,5212.729861,84,14802.268214285714,45,47,37,53.57142857142857,1.2702702702702702,0
2025-02-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,-22303.603584,118,2953.0322881355933,28,103,15,23.728813559322035,6.866666666666666,1
2025-02-12,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,23,1086.9421739130435,0,0,23,0.0,0.0,1
2025-02-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,2760.439779,81,12390.793456790123,57,81,0,70.37037037037037,,0
2025-02-12,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,299.669854,30,410.9486666666666,23,0,30,76.66666666666667,0.0,0
2025-02-12,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,0.0,50,999.666,0,50,0,0.0,,1
2025-02-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,8664.933786,243,1698.3335802469135,76,0,217,31.275720164609055,0.0,1
2025-02-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,1747.1899090000002,71,1623.5340845070423,45,0,0,63.38028169014085,,0
2025-02-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,287.27875,42,647.7471428571429,21,27,10,50.0,2.7,0
2025-02-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,17378.569333,321,3578.9056074766354,206,321,0,64.17445482866043,,0
2025-02-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,534.854304,47,383.71595744680855,27,7,25,57.446808510638306,0.28,0
2025-02-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,2205.413149,23,17512.87652173913,11,12,11,47.82608695652174,1.0909090909090908,0
2025-02-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,2390.12335,101,1278.79198019802,84,0,101,83.16831683168317,0.0,0
2025-02-13,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,-3556.3882559999997,46,947.7369565217392,0,0,46,0.0,0.0,1
2025-02-13,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,1998.702085,42,2039.3888095238096,42,1,0,100.0,,0
2025-02-13,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,181.456277,25,264.2908,11,0,25,44.0,0.0,1
2025-02-13,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,1312.55815,399,2012.0397744360903,160,399,0,40.100250626566414,,0
2025-02-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,168,1735.2890476190476,0,0,168,0.0,0.0,1
2025-02-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,5096.967096,156,1561.7910256410255,79,0,106,50.641025641025635,0.0,0
2025-02-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,404.813032,47,536.6263829787234,37,28,4,78.72340425531915,7.0,0
2025-02-14,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Neutral,19.530304,2,25.39,2,0,0,100.0,,0
2025-02-14,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Neutral,8019.163096,1,63734.69,1,0,0,100.0,,0
2025-02-14,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Neutral,0.0,12,2078.9283333333333,0,0,12,0.0,0.0,1
2025-02-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,-10.630689999999959,47,315.5821276595745,32,6,18,68.08510638297872,0.3333333333333333,0
2025-02-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,2678.115601,58,19911.15103448276,25,8,50,43.103448275862064,0.16,1
2025-02-14,0x513b8629fe877bb581bf244e326a047b249c4ff1,Neutral,194499.072534,464,1986.7047629310346,464,0,0,100.0,,0
2025-02-14,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Neutral,844.8168900000001,21,254.39857142857142,21,0,0,100.0,,0
2025-02-14,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,5,3058.91,0,1,4,0.0,0.25,1
2025-02-14,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,8781.96,311,2726.2494855305467,82,183,129,26.366559485530544,1.4186046511627908,1
2025-02-14,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,27.247837999999998,40,445.2165,11,0,0,27.500000000000004,,1
2025-02-14,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,0.0,10,254.971,0,0,10,0.0,0.0,1
2025-02-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,414.743169,306,1372.3451960784314,34,282,25,11.11111111111111,11.28,1
2025-02-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,165,1615.370303030303,0,0,165,0.0,0.0,1
2025-02-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,-1818.156466,166,1363.292951807229,1,0,165,0.6024096385542169,0.0,1
2025-02-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,64.653448,9,257.83222222222224,8,7,1,88.88888888888889,7.0,0
2025-02-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,590.06989,47,1285.8944680851064,32,47,0,68.08510638297872,,0
2025-02-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,231.07204,21,367.2038095238095,5,4,9,23.809523809523807,0.4444444444444444,1
2025-02-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,3884.0032459999998,21,22683.889523809525,13,6,15,61.904761904761905,0.4,0
2025-02-15,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Neutral,0.0,11,485.4918181818182,0,0,0,0.0,,1
2025-02-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,7,1628.5714285714287,0,7,0,0.0,,1
2025-02-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,462.740727,28,3875.14,19,28,0,67.85714285714286,,0
2025-02-15,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,35346.87108,179,2418.771340782123,154,111,68,86.03351955307262,1.6323529411764706,0
2025-02-15,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,49.98382900000001,9,437.9866666666667,3,0,9,33.33333333333333,0.0,1
2025-02-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,590.73516,466,787.2578326180258,113,411,56,24.248927038626608,7.339285714285714,1
2025-02-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,4,805.4399999999999,0,0,4,0.0,0.0,1
2025-02-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,3822.79759,130,1798.402076923077,54,0,77,41.53846153846154,0.0,0
2025-02-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,59.664989,11,503.33272727272725,4,3,5,36.36363636363637,0.6,1
2025-02-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,278.922501,41,396.6439024390244,17,4,37,41.46341463414634,0.10810810810810811,1
2025-02-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,314.96786,25,14405.7528,11,12,13,44.0,0.9230769230769231,1
2025-02-16,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,6,1650.0,0,6,0,0.0,,1
2025-02-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,14.54605,5,341.232,1,5,0,20.0,,1
2025-02-16,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,3,3333.296666666667,0,0,3,0.0,0.0,1
2025-02-16,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,559.647247,80,1368.858375,34,0,0,42.5,,1
2025-02-16,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,0.0,1,555.02,0,0,1,0.0,0.0,1
2025-02-16,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,819.9958,455,501.30874725274725,195,280,175,42.857142857142854,1.6,0
2025-02-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,321.733978,54,1193.8803703703704,38,0,13,70.37037037037037,0.0,0
2025-02-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,115.824682,28,466.69214285714287,18,15,11,64.28571428571429,1.3636363636363635,0
2025-02-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,19.482565,13,392.2353846153846,5,3,7,38.46153846153847,0.42857142857142855,1
2025-02-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1204.110761,42,12833.438095238096,5,23,19,11.904761904761903,1.2105263157894737,1
2025-02-17,0x513b8629fe877bb581bf244e326a047b249c4ff1,Neutral,0.0,292,3155.894726027397,0,0,0,0.0,,1
2025-02-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,6,2503.1749999999997,0,0,6,0.0,0.0,1
2025-02-17,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,64.346683,105,1112.2542857142857,17,0,0,16.19047619047619,,1
2025-02-17,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,0.0,20,510.6405,0,0,20,0.0,0.0,1
2025-02-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,303.11202,284,598.8410211267606,118,229,55,41.54929577464789,4.163636363636364,0
2025-02-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,111.69658399999999,151,1591.1465562913907,48,0,60,31.788079470198678,0.0,1
2025-02-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,45.659497,36,404.88444444444445,7,18,4,19.444444444444446,4.5,1
2025-02-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,336.64107,54,415.7527777777778,20,20,22,37.03703703703704,0.9090909090909091,1
2025-02-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1670.219701,44,13191.782954545453,14,28,16,31.818181818181817,1.75,1
2025-02-18,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,9,701.2211111111111,0,9,0,0.0,,1
2025-02-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,3112.721339,131,2398.0035877862597,106,115,16,80.91603053435115,7.1875,0
2025-02-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,13,1923.0538461538463,0,0,13,0.0,0.0,1
2025-02-18,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,3981.044269,177,1466.1342937853108,27,0,0,15.254237288135593,,1
2025-02-18,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,950.815596,23,644.1191304347826,21,0,23,91.30434782608695,0.0,0
2025-02-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,3494.964308,413,1209.069588377724,149,354,60,36.077481840193705,5.9,0
2025-02-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,73677.453556,264,2654.748446969697,264,0,264,100.0,0.0,0
2025-02-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,3935.153067,512,1823.6225390625,250,4,75,48.828125,0.05333333333333334,0
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,20.62415,22,508.5995454545455,7,14,3,31.818181818181817,4.666666666666667,1
2025-02-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,89.261197,22,303.90090909090907,6,10,5,27.27272727272727,2.0,1
2025-02-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,3512.2119079999998,58,16248.182068965516,23,34,24,39.6551724137931,1.4166666666666667,1
2025-02-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,770.462266,221,1613.0980995475113,154,9,212,69.68325791855203,0.04245283018867924,0
2025-02-19,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,17,882.3423529411765,0,0,17,0.0,0.0,1
2025-02-19,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,0.0,9,832.99,0,0,9,0.0,0.0,1
2025-02-19,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Fear,1280.6095579999999,400,1091.899,134,400,0,33.5,,0
2025-02-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,3350.218775,85,2310.5601176470586,26,0,85,30.58823529411765,0.0,1
2025-02-19,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,31.42038,121,4940.588512396694,2,119,0,1.6528925619834711,,1
2025-02-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,5930.986467,406,1708.6227586206896,230,0,9,56.65024630541872,0.0,0
2025-02-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,278.142839,53,429.3352830188679,26,26,10,49.056603773584904,2.6,0
2025-02-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,3057.28245,149,5680.961208053691,132,149,0,88.59060402684564,,0
2025-02-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,168.023469,13,378.7576923076923,11,8,5,84.61538461538461,1.6,0
2025-02-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Neutral,0.0,13,1538.4553846153844,0,0,0,0.0,,1
2025-02-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1829.292797,90,17114.072111111112,40,24,66,44.44444444444444,0.36363636363636365,0
2025-02-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1727.154021,69,2101.7873913043477,65,14,56,94.20289855072464,0.25,0
2025-02-20,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,31,1129.0251612903226,0,0,31,0.0,0.0,1
2025-02-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,2866.872677,968,817.1428202479339,443,968,0,45.764462809917354,,0
2025-02-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,279,1452.1574910394265,0,0,240,0.0,0.0,1
2025-02-20,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,35262.804627,185,3421.6945405405404,185,185,0,100.0,,0
2025-02-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,819.221222,162,1142.087962962963,62,0,118,38.2716049382716,0.0,1
2025-02-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,591.659533,93,320.8220430107527,61,30,52,65.59139784946237,0.5769230769230769,0
2025-02-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,8502.805925,60,2810.3466666666664,26,60,0,43.333333333333336,,0
2025-02-21,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Greed,-350.632694,7,184.87857142857143,0,0,0,0.0,,1
2025-02-21,0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,82117.04336,255,1500.5277647058824,255,255,0,100.0,,0
2025-02-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,165.776644,15,301.59066666666666,11,5,9,73.33333333333333,0.5555555555555556,0
2025-02-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,5993.575314,76,17026.42842105263,8,22,54,10.526315789473683,0.4074074074074074,1
2025-02-21,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Greed,0.0,18,374.33,0,0,18,0.0,0.0,1
2025-02-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,2720.828056,188,1504.8432978723404,121,92,96,64.36170212765957,0.9583333333333334,0
2025-02-21,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,38,657.8865789473684,0,0,38,0.0,0.0,1
2025-02-21,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Greed,8995.13393,8,15859.55,8,0,0,100.0,,0
2025-02-21,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Greed,3417.71341,769,1031.4382574772433,341,769,0,44.34330299089727,,0
2025-02-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,3056.449155,58,4768.487241379311,31,0,58,53.44827586206896,0.0,0
2025-02-21,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,33,4675.215454545454,0,6,27,0.0,0.2222222222222222,1
2025-02-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Greed,4483.141317,255,1669.3589019607844,116,0,247,45.490196078431374,0.0,0
2025-02-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,408.03639799999996,58,523.8093103448275,17,34,25,29.310344827586203,1.36,1
2025-02-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,31.523152,18,343.53666666666663,2,11,7,11.11111111111111,1.5714285714285714,1
2025-02-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1287.143384,91,16717.653406593407,52,91,0,57.14285714285714,,0
2025-02-22,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,14,1038.095,0,13,1,0.0,13.0,1
2025-02-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1437.17482,121,2194.715289256198,80,46,75,66.11570247933885,0.6133333333333333,0
2025-02-22,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,-80.922744,18,343.5022222222222,0,0,18,0.0,0.0,1
2025-02-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,101.06290399999999,41,789.0624390243902,20,41,0,48.78048780487805,,0
2025-02-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,5628.488702,127,1574.8144094488189,93,0,127,73.22834645669292,0.0,0
2025-02-22,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,15074.26913,138,7487.178405797102,36,126,12,26.08695652173913,10.5,1
2025-02-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,1391.928432,60,1097.3101666666666,41,0,39,68.33333333333333,0.0,0
2025-02-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,39.91436,24,550.5720833333334,9,11,11,37.5,1.0,1
2025-02-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,Neutral,2.9205,6,2401.1383333333333,1,6,0,16.666666666666664,,1
2025-02-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,122.057796,7,369.9928571428572,5,1,6,71.42857142857143,0.16666666666666666,0
2025-02-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,109.68322,31,9029.90806451613,7,23,8,22.58064516129032,2.875,1
2025-02-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1001.2053860000001,125,2364.3752000000004,98,123,2,78.4,61.5,0
2025-02-23,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,4,1249.98,0,0,4,0.0,0.0,1
2025-02-23,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,0.0,40,472.709,0,0,0,0.0,,1
